ID,DOCDATE,DOCID,SENID,COUNTRYNAME,COUNTRYACR,COUNTRYCODE,REGION,REGION CODE,MUNICIPALITY,IDARTICLE,LEGAL_TEXT_OR,LEGAL TEXT_EN,COMMENT,AUTHORITY,COVERAGE,LEGALFORM,VERIFLEGAL,TARGETEDGROUPS,CONSTRAINTS,ANNOUNCE,TOTALNBFINES,TOTALNBJAIL,TOTALNBRARRTESTS,TYPEVENT1,SUBTYPEVENT101,SUBTYPEVENT102,SUBTYPEVENT103,SUBTYPEVENT104,SUBTYPEVENT105,SUBTYPEVENT106,SUBTYPEVENT107,SUBTYPEVENT108,SUBTYPEVENT109,SUBTYPEVENT110,SUBTYPEVENT111,COMMENT1,TYPEVENT2,SUBTYPEVENT201,SUBTYPEVENT202,SUBTYPEVENT203,SUBTYPEVENT204,SUBTYPEVENT205,SUBTYPEVENT206,SUBTYPEVENT207,COMMENT2,TYPEVENT3,SUBTYPEVENT301,SUBTYPEVENT302,SUBTYPEVENT303,SUBTYPEVENT304,SUBTYPEVENT305,SUBTYPEVENT306,SUBTYPEVENT307,SUBTYPEVENT308,SUBTYPEVENT309,SUBTYPEVENT310,SUBTYPEVENT311,COMMENT3,TYPEVENT4,SUBTYPEVENT401,SUBTYPEVENT421,SUBTYPEVENT402,SUBTYPEVENT403,SUBTYPEVENT404,SUBTYPEVENT405,SUBTYPEVENT406,SUBTYPEVENT407,SUBTYPEVENT427,SUBTYPEVENT408,SUBTYPEVENT409,SUBTYPEVENT410,SUBTYPEVENT411,SUBTYPEVENT412,SUBTYPEVENT413,SUBTYPEVENT414,SUBTYPEVENT415,COMMENT4,TYPEVENT9,SUBTYPEVENT901,SUBTYPEVENT902,SUBTYPEVENT903,SUBTYPEVENT904,SUBTYPEVENT905,COMMENT9,TYPEVENT5,SUBTYPEVENT501,SUBTYPEVENT502,SUBTYPEVENT503,SUBTYPEVENT504,SUBTYPEVENT505,SUBTYPEVENT506,SUBTYPEVENT507,SUBTYPEVENT508,COMMENT5,TYPEVENT6,SUBTYPEVENT601,SUBTYPEVENT602,SUBTYPEVENT603,SUBTYPEVENT604,SUBTYPEVENT605,SUBTYPEVENT606,SUBTYPEVENT607,SUBTYPEVENT608,SUBTYPEVENT609,SUBTYPEVENT610,SUBTYPEVENT611,SUBTYPEVENT612,SUBTYPEVENT613,SUBTYPEVENT614,COMMENT6,TYPEVENT7,SUBTYPEVENT701,SUBTYPEVENT702,SUBTYPEVENT703,SUBTYPEVENT704,SUBTYPEVENT705,SUBTYPEVENT706,SUBTYPEVENT707,SUBTYPEVENT708,SUBTYPEVENT709,SUBTYPEVENT710,SUBTYPEVENT711,COMMENT7,TYPEVENT8,SUBTYPEVENT801,SUBTYPEVENT802,SUBTYPEVENT803,SUBTYPEVENT804,SUBTYPEVENT805,SUBTYPEVENT806,COMMENT8
714,,ITA10188,ITA100714,,ITA,0,,,,,RITENUTO che le situazioni di fatto e di diritto fin qui esposte e motivate integrino le condizioni di eccezionalità ed urgente necessità di tutela della salute pubblica;,,,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
715,,ITA10188,ITA100715,,ITA,0,,,,,"ORDINA ai sensi dell’art. 32, comma 3, della legge 23 dicembre 1978, n. 833 in materia di igiene e sanità pubblica:
1) Le attività commerciali di cui all’allegato 1, del DPCM 11 marzo 2020, ad eccezione delle farmacie e delle parafarmacie, osservano il seguente orario di apertura al pubblico: dalle ore 8.30 alle ore 19 con decorrenza dalla pubblicazione del presente provvedimento fino al 5 aprile 2020, salvo nuovo provvedimento.","ORDER pursuant to art. 32, paragraph 3, of Law no. 833 of 23 December 1978 on hygiene and public health:
1) The commercial activities referred to in Annex 1, of the Prime Ministerial Decree of March 11, 2020, with the exception of pharmacies and parapharmacies, shall observe the following opening hours to the public: from 8:30 a.m. to 7:00 p.m. effective from the publication of this measure until April 5, 2020, unless otherwise provided.",,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,1,,,,,,,,100,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
716,,ITA10188,ITA100716,,ITA,0,,,,,"Nelle domeniche e nei giorni festivi le attività commerciali di cui all’allegato 1 del DPCM 11 marzo 2020, ad eccezione delle farmacie e delle parafarmacie, osservano il seguente orario di apertura al pubblico: dalle ore 8.30 alle ore 15 con decorrenza dalla pubblicazione del presente provvedimento fino al 5 aprile 2020, salvo nuovo provvedimento.","On Sundays and holidays, the commercial activities listed in Attachment 1 of the Prime Ministerial Decree of March 11, 2020, with the exception of pharmacies and parapharmacies, shall observe the following opening hours to the public: from 8:30 a.m. to 3 p.m., effective from the publication of this measure until April 5, 2020, unless otherwise indicated.",,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,1,,,,,,,,100,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
717,,ITA10188,ITA100717,,ITA,0,,,,,"2) The managers of the activities referred to in the preceding paragraph must, however: a) ensure access to these places with modalities' contingent or otherwise appropriate to avoid crowds of people, taking into account the size and characteristics of the premises open to the public, and such as to ensure that visitors can 'respect the distance of at least one meter, between visitors, with the sanction of suspension of activity' in case of violation","2) I gestori delle attività di cui al punto precedente devono comunque: a) garantire un accesso ai predetti luoghi con modalita' contingentate o comunque idonee a evitare assembramenti di persone, tenuto conto delle dimensioni e delle caratteristiche dei locali aperti al pubblico, e tali da garantire ai frequentatori la possibilita' di rispettare la distanza di almeno un metro, tra i visitatori, con sanzione della sospensione dell'attivita' in caso di violazione.",,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,1,100,,,,,,,,,,,,1,,,,,,,,100,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
718,,ITA10188,ITA100718,,ITA,0,,,,,"In presenza di condizioni strutturali o organizzative che non consentano il rispetto della distanza di sicurezza interpersonale di un metro, le richiamate strutture dovranno essere chiuse;","In the presence of structural or organizational conditions that do not allow the respect of the safety distance between people of one meter, the mentioned structures must be closed;",,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,1,100,,,,,,,,,,,,1,,,,,,,,100,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
719,,ITA10188,ITA100719,,ITA,0,,,,,"b) garantire e incentivare le operazioni di sanificazione dei luoghi di lavoro, adottando protocolli interni di sicurezza e ricorrendo a qualsiasi dispositivo utile a limitare le forme di contagio;",,,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
720,,ITA10188,ITA100720,,ITA,0,,,,,"3) Si invita la cittadinanza, ove possibile, ad effettuare l’approvigionamento alimentare e quello relativo ad altri beni di primaria necessità presso gli esercizi commerciali presenti nel proprio quartiere di residenza o in quello in cui si svolge l’attività lavorativa.",,,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
721,,ITA10188,ITA100721,,ITA,0,,,,,La presente ordinanza è pubblicata sul sito istituzionale della Regione.,,,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,1,0,1,,,,,
722,,ITA10188,ITA100722,,ITA,0,,,,,"La  pubblicazione ha valore di notifica individuale, a tutti gli effetti di legge.",,,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
723,,ITA10188,ITA100723,,ITA,0,,,,,"La presente ordinanza ha validità fino al 5 aprile 2020, salvo nuovo provvedimento",,,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
724,,ITA10188,ITA100724,,ITA,0,,,,,"La presente ordinanza, per gli adempimenti di legge, viene trasmessa al Presidente del Consiglio dei Ministri, al Ministro della Salute e ai Prefetti con richiesta di trasmissione ai Sindaci dei Comuni del Lazio.",,,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
725,,ITA10188,ITA100725,,ITA,0,,,,,"Avverso la presente ordinanza è ammesso ricorso giurisdizionale innanzi al Tribunale Amministrativo Regionale nel termine di sessanta giorni dalla comunicazione, ovvero ricorso straordinario al Capo dello Stato entro il termine di giorni centoventi.",,,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
727,,ITA10191,ITA100727,,ITA,0,,,,,"VISTO lo Statuto della Regione Calabria, approvato con Legge Regionale n. 25 del 19 ottobre 2004 e successive modificazioni ed integrazioni;",,,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
728,,ITA10191,ITA100728,,ITA,0,,,,,"VISTA la legge 23 dicembre 1978, n. 833, recante “Istituzione del servizio sanitario nazionale” e,
in particolare, l’art. 32 che dispone “il Ministro della sanità può emettere ordinanze di carattere contingibile e urgente, in materia di igiene e sanità pubblica e di polizia veterinaria, con efficacia estesa all’intero territorio nazionale o a parte di esso comprendente più regioni”, nonché “nelle medesime materie sono emesse dal presidente della giunta regionale e dal sindaco ordinanze di
carattere contingibile e urgente, con efficacia estesa rispettivamente alla regione o a parte del suo territorio comprendente più comuni e al territorio comunale”;",,,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
729,,ITA10191,ITA100729,,ITA,0,,,,,"VISTO il decreto-legge 23 febbraio 2020, n. 6, recante “Misure urgenti in materia di contenimento e gestione dell’emergenza epidemiologica da COVID-2019”, pubblicato sulla Gazzetta Ufficiale del 23 febbraio 2020, n. 45, che, tra l’altro, dispone che le autorità competenti hanno facoltà di adottare ulteriori misure di contenimento al fine di prevenire la diffusione dell’epidemia da COVID-19;",,,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
730,,ITA10191,ITA100730,,ITA,0,,,,,"VISTO il decreto-legge 02 marzo 2020, n. 9 recante “Misure urgenti di sostegno per famiglie, lavoratori e imprese connesse all'emergenza epidemiologica da COVID-19” ed in particolare gli articoli 34 e 35;",,,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
731,,ITA10191,ITA100731,,ITA,0,,,,,"VISTO il decreto-legge 23 febbraio 2020, n. 6, recante ""Misure urgenti in materia di contenimento e gestione dell’emergenza epidemiologica da COVID-2019” pubblicato sulla Gazzetta Ufficiale del 23febbraio 2020, n. 45, convertito dalla legge 5 marzo 2020, n. 13 che, all’art.1, dispone:",,,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
732,,ITA10191,ITA100732,,ITA,0,,,,,VISTI i DPCM 01 marzo 2020 e 08 marzo 2020;,,,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
733,,ITA10191,ITA100733,,ITA,0,,,,,"VISTE le Ordinanze del Presidente della Regione n. 1 del 27 febbraio 2020 e n. 3 dell’8 marzo 2020, n. 4 del 10 marzo 2020 e n. 7 del 14 marzo 2020;",,,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
734,,ITA10191,ITA100734,,ITA,0,,,,,"PRESO ATTO: -della delibera del Consiglio dei Ministri del 31 gennaio 2020 con la quale è stato dichiarato, per sei mesi, lo stato di emergenza sul territorio nazionale relativo al rischio sanitario connesso all’insorgenza di patologie derivanti da agenti virali trasmissibili;",,,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
735,,ITA10191,ITA100735,,ITA,0,,,,,"-dell’evolversi della situazione epidemiologica, del carattere particolarmente diffusivo dell’epidemia, dell’incremento dei casi nelle regioni settentrionali;",,,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
736,,ITA10191,ITA100736,,ITA,0,,,,,"-del decreto del Presidente del Consiglio dei Ministri 8 marzo 2020 (GURI n. 59 del 08 marzo 2020),contenente ulteriori disposizioni attuative del decreto-legge 23 febbraio 2020, n. 6, recante misure urgenti in materia di contenimento e gestione dell’emergenza epidemiologica da COVID-19;",,,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
737,,ITA10191,ITA100737,,ITA,0,,,,,-dell’Ordinanza n. 646 del 08 marzo 2020 del Capo del Dipartimento della Protezione Civile;,,,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
738,,ITA10191,ITA100738,,ITA,0,,,,,"-del DPCM 9 marzo 2020 “Ulteriori disposizioni attuative del decreto-legge 23 febbraio 2020, n. 6, recante misure urgenti in materia di contenimento e gestione dell'emergenza epidemiologica da COVID-19, applicabili sull'intero territorio nazionale” (GU Serie Generale n.62 del 09-03-2020);",,,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
739,,ITA10191,ITA100739,,ITA,0,,,,,DATO ATTO del decreto del Capo del Dipartimento della Protezione civile rep. n. 631 del 27.02.2020 con cui il Presidente della Regione Calabria è nominato soggetto attuatore ai sensi della OCDPC n. 630/2020;,,,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
740,,ITA10191,ITA100740,,ITA,0,,,,,DATO ATTO altresì che con l’Ordinanza del Presidente della Regione n. 2 del 05 marzo 2020 si è proceduto all’individuazione dei delegati del soggetto attuatore;,,,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
741,,ITA10191,ITA100741,,ITA,0,,,,,"RITENUTO che tale contesto, soprattutto con riferimento alla necessità di realizzare una compiuta azione di prevenzione, impone l’assunzione immediata di ogni misura di contenimento e gestione adeguata e proporzionata all’evolversi della situazione epidemiologica, individuando idonee precauzioni ed indirizzi operativi univoci per fronteggiare adeguatamente possibili situazioni di pregiudizio per la collettività;",,,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
742,,ITA10191,ITA100742,,ITA,0,,,,,"ALLA LUCE del DPCM 11 marzo 2020, recante “Ulteriori misure urgenti in materia di contenimento e gestione dell’emergenza epidemiologica da COVID-1, sull'intero territorio nazionale;",,,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
743,,ITA10191,ITA100743,,ITA,0,,,,,"PRESO ATTO
-che, alla data del 17 marzo 2020, è stato comunicato dai competenti uffici del Dipartimento di prevenzione della ASP di Cosenza che, nel Comune di San Lucido (CS), risultavano allo stato contagiati n.2cittadini ivi residenti e 1 altamente probabile, di cui uno ricoverato nel reparto di terapia intensiva dell’Ospedale di Cosenza, tutti ricollegabili al medesimo caso confermato;",,,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
744,,ITA10191,ITA100744,,ITA,0,,,,,"- che nel Comune di cui trattasi il contagio Covid-19 si à diffuso a soggetti già posti in isolamento domiciliare, di cui due, in data 17 marzo sono stati ricoverati nel reparto di Malattie Infettive dell’Ospedale di Cosenza, Covid-19 positivi;",,,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
745,,ITA10191,ITA100745,,ITA,0,,,,,"-il dato relativo ai soggetti rientrati dalle ex zone rosse ammonta a 22 persone e, al 16 marzo 2020,risultano in isolamento domiciliare n.13 soggetti, che costituisce “dato suscettibile di aumento”, alla luce delle indagini epidemiologiche in corso e dei possibili contatti diretti dei soggetti contagiati, anche in relazione alla tipologia di attività di alcuni soggetti Covid-19 positivi;",,,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
746,,ITA10191,ITA100746,,ITA,0,,,,,"-che i provvedimenti nazionali e regionali per l’emergenza hanno la finalità di ridurre ogni possibile diffusione del contagio, soprattutto attraverso l’adozione di stringenti misure di prevenzione e di distanziamento sociale;",,,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
747,,ITA10191,ITA100747,,ITA,0,,,,,"CONSIDERATO CHE
-la situazione che vede coinvolti i cittadini del Comune di San Lucido risulta di particolare gravità, tenuto conto del rischio di ulteriore e progressivo incremento, in considerazione delle modalità con cui si sono sviluppati i contagi, che potrebbero aver coinvolto un elevato numero di persone e degli ulteriori potenziali contagi, che rischiano di determinare un grave ampliamento dei focolai di infezione;",,,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
748,,ITA10191,ITA100748,,ITA,0,,,,,RITENUTO che le situazioni di fatto e di diritto fin qui esposte e motivate integrino le condizioni di eccezionalità ed urgente necessità di tutela della sanità pubblica;,,,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
749,,ITA10191,ITA100749,,ITA,0,,,,,"ORDINA ai sensi dell’art. 32, comma 3, della legge 23 dicembre 1978, n. 833 in materia di igiene e sanità pubblica, fermo restando la piena applicazione di quanto fissato nel DPCM 11 marzo 2020, nel territorio regionale si adottano le seguenti misure: 1.Ferme restando le misure nazionali e regionali di contenimento del rischio di diffusione del virus già vigenti, a decorrere dal giorno 17 marzo 2020 e fino al 31 marzo 2020,con riferimento al Comune di San Lucido (CS), sono adottate le seguenti, ulteriori misure: a) divieto di allontanamento dal territorio comunale da parte di tutti gli individui ivi presenti;","ORDER under Article 32, paragraph 3, of the Law of 23 December 1978, No 833 on hygiene and public health, without prejudice to the full application of the provisions of the Prime Ministerial Decree of 11 March 2020, the following measures are taken in the regional territory: 1.Without prejudice to national and regional measures to contain the risk of spread of the virus already in force, from March 17, 2020 until March 31, 2020, with reference to the Municipality of San Lucido (CS), the following additional measures are taken: a) prohibition of removal from the municipal territory by all individuals present therein;

Translated with www.DeepL.com/Translator (free version)",,,,,0,,,0,,,,0,,,,,,,,,,,,,1,100,,,,,,,,0,,,,,,,,,,,,,1,,,,,,,,,,,,100,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
750,,ITA10191,ITA100750,,ITA,0,,,,,"1.Ferme restando le misure nazionali e regionali di contenimento del rischio di diffusione del virus già vigenti, a decorrere dal giorno 17 marzo 2020 e fino al 31 marzo 2020,con riferimento al Comune di San Lucido (CS), sono adottate le seguenti, ulteriori misure: b) divieto di accesso nel territorio comunale;","1.Without prejudice to the national and regional measures already in force to contain the risk of the virus spreading, as from 17 March 2020 and until 31 March 2020, with reference to the Municipality of San Lucido (CS), the following additional measures are adopted: b) ban on access to the municipal territory;",,,,,0,,,0,,,,0,,,,,,,,,,,,,1,100,,,,,,,,0,,,,,,,,,,,,,1,,,,,,,,,,,,100,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
751,,ITA10191,ITA100751,,ITA,0,,,,,"1.Ferme restando le misure nazionali e regionali di contenimento del rischio di diffusione del virus già vigenti, a decorrere dal giorno 17 marzo 2020 e fino al 31 marzo 2020,con riferimento al Comune di San Lucido (CS), sono adottate le seguenti, ulteriori misure: c) sospensione delle attività degli uffici pubblici, fatta salva l'erogazione dei servizi essenziali e di pubblica utilità.","1.Without prejudice to the national and regional measures to contain the risk of the virus spreading that are already in force, from 17 March 2020 until 31 March 2020, with reference to the Municipality of San Lucido (CS), the following additional measures are adopted: c) suspension of the activities of public offices, without prejudice to the provision of essential services and public utilities.",,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,1,100,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
752,,ITA10191,ITA100752,,ITA,0,,,,,"2.È fatta salva la possibilità di transito in ingresso e in uscita dal territorio comunale da parte degli operatori sanitari e socio-sanitari, del personale impegnato nei controlli e nell'assistenza alle attività relative all'emergenza nonché degli esercenti le attività consentite sul territorio e quelle strettamente strumentali alle stesse, con obbligo di utilizzo di dispositivi di protezione individuale.","2.It is without prejudice to the possibility of transit in and out of the municipal territory by health and social-health workers, staff engaged in controls and assistance to activities related to the emergency and those exercising activities allowed in the territory and those strictly instrumental to the same, with the obligation to use personal protective equipment.",,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,1,100,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
753,,ITA10191,ITA100753,,ITA,0,,,,,"Il mancato rispetto degli obblighi previsti dalla presente Ordinanza comporta l’applicazione di quanto previsto dall’art. 650 del Codice Penale, ove il fatto non costituisca più grave reato;","Failure to comply with the obligations set forth in this Ordinance shall result in the application of the provisions of Article 650 of the Penal Code, where the act does not constitute a more serious offense;",,,,,0,,TRUE,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
