DOCID,SENID,DOCDATE,COUNTRYNAME,COUNTRYACR,COUNTRYCODE,REGION,REGION CODE,IDARTICLE,LEGAL TEXT_EN,COMMENT,AUTHORITY,COVERAGE,LEGALFORM,VERIFLEGAL,TARGETEDGROUPS,CONSTRAINTS,ANNOUNCE,TOTALNBFINES,TOTALNBJAIL,TOTALNBRARRTESTS,TYPEVENT1,SUBTYPEVENT101,SUBTYPEVENT102,SUBTYPEVENT103,SUBTYPEVENT104,SUBTYPEVENT105,SUBTYPEVENT106,SUBTYPEVENT107,SUBTYPEVENT108,SUBTYPEVENT109,SUBTYPEVENT110,SUBTYPEVENT111,COMMENT1,TYPEVENT2,SUBTYPEVENT201,SUBTYPEVENT202,SUBTYPEVENT203,SUBTYPEVENT204,SUBTYPEVENT205,SUBTYPEVENT206,SUBTYPEVENT207,COMMENT2,TYPEVENT3,SUBTYPEVENT301,SUBTYPEVENT302,SUBTYPEVENT303,SUBTYPEVENT304,SUBTYPEVENT305,SUBTYPEVENT306,SUBTYPEVENT307,SUBTYPEVENT308,SUBTYPEVENT309,SUBTYPEVENT310,SUBTYPEVENT311,COMMENT3,TYPEVENT4,SUBTYPEVENT401,SUBTYPEVENT421,SUBTYPEVENT402,SUBTYPEVENT403,SUBTYPEVENT404,SUBTYPEVENT405,SUBTYPEVENT406,SUBTYPEVENT407,SUBTYPEVENT427,SUBTYPEVENT408,SUBTYPEVENT409,SUBTYPEVENT410,SUBTYPEVENT411,SUBTYPEVENT412,SUBTYPEVENT413,SUBTYPEVENT414,SUBTYPEVENT415,COMMENT4,TYPEVENT9,SUBTYPEVENT901,SUBTYPEVENT902,SUBTYPEVENT903,SUBTYPEVENT904,SUBTYPEVENT905,COMMENT9,TYPEVENT5,SUBTYPEVENT501,SUBTYPEVENT502,SUBTYPEVENT503,SUBTYPEVENT504,SUBTYPEVENT505,SUBTYPEVENT506,SUBTYPEVENT507,SUBTYPEVENT508,COMMENT5,TYPEVENT6,SUBTYPEVENT601,SUBTYPEVENT602,SUBTYPEVENT603,SUBTYPEVENT604,SUBTYPEVENT605,SUBTYPEVENT606,SUBTYPEVENT607,SUBTYPEVENT608,SUBTYPEVENT609,SUBTYPEVENT610,SUBTYPEVENT611,SUBTYPEVENT612,SUBTYPEVENT613,SUBTYPEVENT614,COMMENT6,TYPEVENT7,SUBTYPEVENT701,SUBTYPEVENT702,SUBTYPEVENT703,SUBTYPEVENT704,SUBTYPEVENT705,SUBTYPEVENT706,SUBTYPEVENT707,SUBTYPEVENT708,SUBTYPEVENT709,SUBTYPEVENT710,SUBTYPEVENT711,COMMENT7,TYPEVENT8,SUBTYPEVENT801,SUBTYPEVENT802,SUBTYPEVENT803,SUBTYPEVENT804,SUBTYPEVENT805,SUBTYPEVENT806,COMMENT8,LEGAL_TEXT_OR
HUN10013,HUN100064,27-Mar-20,Hungary,HUN,0,,,71/2020. (III. 27.) Korm. Rendelet,"(2) In the event of non-compliance with the restrictive measures pursuant to this Decree, the police officer shall comply with the provisions of the Police Act 1994XXXIV. Act (hereinafter: Rtv.) measures and coercive measures of necessity andin accordance with the requirement of proportionality, it may apply in the manner specified in the Rtv.",,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,,"(2) E  rendelet szerinti korlátózó intézkedések be nem tartása esetén a  rendőr a  Rendőrségről szóló 1994. évi
XXXIV. törvény (a továbbiakban: Rtv.) szerinti intézkedéseket és kényszerítő eszközöket a  szükségesség és arányosság követelménye betartásával az Rtv.-ben meghatározott módon alkalmazhatja."
HUN10013,HUN100065,27-Mar-20,Hungary,HUN,0,,,71/2020. (III. 27.) Korm. Rendelet,"§ 9(1) The 2012 Regulation on Infringements, Infringement Procedure and the Infringement Registration SystemII. (hereinafter: Szabstv.), commits an offense,infringes a specific restrictive measure",,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,,"9. § (1) A  szabálysértésekről, a  szabálysértési eljárásról és a  szabálysértési nyilvántartási rendszerről szóló 2012. évi II. Törvény (a továbbiakban: Szabstv.) 1.  § (1)  bekezdésétől eltérően szabálysértést követ el, aki az  e  rendeletben
meghatározott korlátozó intézkedést megszegi."
HUN10013,HUN100066,27-Mar-20,Hungary,HUN,0,,,71/2020. (III. 27.) Korm. Rendelet,"(2) The Szabstv. Contrary to Section 11 (1), in the case of an infringement under Section (1), the fine is the lowestthe amount is five thousand forints, the highest amount is five hundred thousand forints.",,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,,"(2) A Szabstv. 11. § (1) bekezdésétől eltérően az (1) bekezdés szerinti szabálysértés esetén a pénzbírság legalacsonyabb összege ötezer forint, legmagasabb összege ötszázezer forint."
HUN10013,HUN100067,27-Mar-20,Hungary,HUN,0,,,71/2020. (III. 27.) Korm. Rendelet,§ 10. (1). This Regulation shall enter into force on 28 March 2020.,,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,,10. § (1) Ez a rendelet 2020. március 28. napján lép hatályba
HUN10013,HUN100068,27-Mar-20,Hungary,HUN,0,,,71/2020. (III. 27.) Korm. Rendelet,2. This Regulation shall expire on 11 April 2020.,,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,,(2) Ez a rendelet 2020. április 11-én hatályát veszti.
HUN10013,HUN100069,27-Mar-20,Hungary,HUN,0,,,71/2020. (III. 27.) Korm. Rendelet,"§ 11Prevention of a human epidemic causing a mass illness endangering the safety of life and property, orin order to protect the health and life of Hungarian citizens 46/2020 on measures to be taken during an emergency (III.). (III. 16.) of the Government Decree is not applicable.",,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,,"11. § Az élet- és vagyonbiztonságot veszélyeztető tömeges megbetegedést okozó humánjárvány megelőzése, illetve következményeinek elhárítása, a magyar állampolgárok egészségének és életének megóvása érdekében elrendelt veszélyhelyzet során teendő intézkedésekről (III.) szóló 46/2020. (III. 16.) Korm. Rendelet 1. §-a nem alkalmazható."
HUN10016,HUN100070,31-Mar-20,Hungary,HUN,0,,,73/2020. (III. 31.) Korm. Rendelet,"In its original legislative competence as defined in Article 53 (3) of the Basic Law, the GovernmentXII of 2020 on the protection of on the basis of a parliamentary authorization pursuant to Section 3 (1) of the Act, Article 15 of the Basic LawActing in accordance with paragraph 1, it shall order:",,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,,"A Kormány az  Alaptörvény 53.  cikk (3)  bekezdésében meghatározott eredeti jogalkotói hatáskörében, a  koronavírus elleni védekezésről szóló 2020. évi XII. törvény 3. § (1) bekezdése szerinti országgyűlési felhatalmazás alapján, az Alaptörvény 15. cikk (1) bekezdése szerinti feladatkörében eljárva a következőket rendeli el:"
HUN10016,HUN100071,31-Mar-20,Hungary,HUN,0,,,73/2020. (III. 31.) Korm. Rendelet,"1. The Government: on the prevention of a human epidemic causing a mass illness endangering the safety of life and property, and the elimination of its consequences, on the measures to be taken in the event of an emergency (III.) Ordered in order to protect the health and life of Hungarian citizens.",,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,,"1. § A Kormány a) az élet- és vagyonbiztonságot veszélyeztető tömeges megbetegedést okozó humánjárvány megelőzése, illetve következményeinek elhárítása, a  magyar állampolgárok egészségének és életének megóvása érdekében elrendelt veszélyhelyzet során teendő intézkedésekről (III.) szóló 46/2020. (III. 16.) Korm. Rendelet"
HUN10016,HUN100072,31-Mar-20,Hungary,HUN,0,,,73/2020. (III. 31.) Korm. Rendelet,"b)immediate to mitigate the impact of the coronavirus pandemic on the national economy47/2020 on measures (III. 18.) Government Decree,",,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,,"b) a koronavírus világjárvány nemzetgazdaságot érintő hatásának enyhítése érdekében szükséges azonnali
intézkedésekről szóló 47/2020. (III. 18.) Korm. rendelet,"
HUN10016,HUN100073,31-Mar-20,Hungary,HUN,0,,,73/2020. (III. 31.) Korm. Rendelet,"c)prevention of a human epidemic causing a mass illness endangering the safety of life and property,and the prevention of its consequences, the protection of the health and life of Hungarian citizens 48/2020 on measures to be taken in the event of an emergency (IV.) (III. 19.) Government Decree Chapter 2 and Chapter 3",,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,,"c) az élet- és vagyonbiztonságot veszélyeztető tömeges megbetegedést okozó humánjárvány megelőzése,
illetve következményeinek elhárítása, a  magyar állampolgárok egészségének és életének megóvása
érdekében elrendelt veszélyhelyzet során teendő intézkedésekről (IV.) szóló 48/2020. (III. 19.) Korm. rendelet
2. alcíme és 3. alcíme,"
HUN10016,HUN100074,31-Mar-20,Hungary,HUN,0,,,73/2020. (III. 31.) Korm. Rendelet,"d)prevention of a human epidemic causing a mass illness endangering the safety of life and property,and the prevention of its consequences, the protection of the health and life of Hungarian citizenson the measures to be taken in the event of an emergency57/2020. (III. 23.) Government Decree",,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,,"d) az élet- és vagyonbiztonságot veszélyeztető tömeges megbetegedést okozó humánjárvány megelőzése,
illetve következményeinek elhárítása, a  magyar állampolgárok egészségének és életének megóvása
érdekében elrendelt veszélyhelyzet során a  végrehajtással kapcsolatban teendő intézkedésekről szóló
57/2020. (III. 23.) Korm. rendelet,"
HUN10016,HUN100075,31-Mar-20,Hungary,HUN,0,,,73/2020. (III. 31.) Korm. Rendelet,"e)prevention of a human epidemic causing a mass illness endangering the safety of life and property,and the prevention of its consequences, the protection of the health and life of Hungarian citizenscertain matters related to the care and upbringing of the child in the event of an emergency ordered for the purpose of 59/2020 on the extension of entitlements to health insurance and family benefits(III. 23.) Government Decree,",,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,,") on the extension of entitlements to certain health insurance and family support benefits related to the care and upbringing of a child in the event of an emergency ordered to protect the health and life of Hungarian citizens in order to prevent a human epidemic causing a mass illness endangering the safety of life and property.
(III. 23.) Government Decree,"
HUN10016,HUN100076,31-Mar-20,Hungary,HUN,0,,,73/2020. (III. 31.) Korm. Rendelet,"f)necessary to increase the health security of contact payments in view of the emergency60/2020 on measures (III. 23.) Government Decree,",,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,,"f) a veszélyhelyzetre tekintettel az érintéses fizetések egészségügyi biztonsága növelése érdekében szükséges
intézkedésekről szóló 60/2020. (III. 23.) Korm. rendelet,"
HUN10016,HUN100077,31-Mar-20,Hungary,HUN,0,,,73/2020. (III. 31.) Korm. Rendelet,"g)immediate to mitigate the impact of the coronavirus pandemic on the national economy 47/2020 on measures (III. 18.) on the detailed rules related to public charges and certain61/2020 on new measures. (III. 23.) Government Decree,",,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,,"g) a koronavírus világjárvány nemzetgazdaságot érintő hatásának enyhítése érdekében szükséges azonnali
intézkedésekről szóló 47/2020. (III. 18.) Korm. rendelet közterhekkel kapcsolatos részletszabályairól és egyes
új intézkedésekről szóló 61/2020. (III. 23.) Korm. rendelet,"
HUN10016,HUN100078,31-Mar-20,Hungary,HUN,0,,,73/2020. (III. 31.) Korm. Rendelet,"h)immediate to mitigate the impact of the coronavirus pandemic on the national economy 47/2020 on measures (III. 18.) on the detailed rules of the payment moratoriumon 62/2020. (III. 24.) Government Decree,",,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,,"h) a koronavírus világjárvány nemzetgazdaságot érintő hatásának enyhítése érdekében szükséges azonnali
intézkedésekről szóló 47/2020. (III. 18.) Korm. rendelet fizetési moratóriumra vonatkozó részletszabályairól
szóló 62/2020. (III. 24.) Korm. rendelet,"
HUN10016,HUN100079,31-Mar-20,Hungary,HUN,0,,,73/2020. (III. 31.) Korm. Rendelet,"i)prevention of a human epidemic causing a mass illness endangering the safety of life and property,and the prevention of its consequences, the protection of the health and life of Hungarian citizenson measures relating to medical research in the event of an emergency 63/2020. (III. 24.) Government Decree,",,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,,"i) az élet- és vagyonbiztonságot veszélyeztető tömeges megbetegedést okozó humánjárvány megelőzése,
illetve következményeinek elhárítása, a  magyar állampolgárok egészségének és életének megóvása
érdekében elrendelt veszélyhelyzet során az orvostudományi kutatásokkal kapcsolatos intézkedésekről szóló 63/2020. (III. 24.) Korm. Rendelet,"
HUN10016,HUN100080,31-Mar-20,Hungary,HUN,0,,,73/2020. (III. 31.) Korm. Rendelet,"j)prevention of a human epidemic causing a mass illness endangering the safety of life and property,and the prevention of its consequences, the protection of the health and life of Hungarian citizenson measures to be taken in the event of an emergency67/2020. (III. 26.) Government Decree,",,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,,"j) az élet- és vagyonbiztonságot veszélyeztető tömeges megbetegedést okozó humánjárvány megelőzése,
illetve következményeinek elhárítása, a  magyar állampolgárok egészségének és életének megóvása
érdekében elrendelt veszélyhelyzet során történő gyógyszerellátással kapcsolatos intézkedésekről szóló
67/2020. (III. 26.) Korm. rendelet,"
HUN10016,HUN100081,31-Mar-20,Hungary,HUN,0,,,73/2020. (III. 31.) Korm. Rendelet,"k)prevention of a human epidemic causing a mass illness endangering the safety of life and property,and the prevention of its consequences, the protection of the health and life of Hungarian citizensthe use of budgetary reserves in the event of an emergency 69/2020 on the rules (III. 26.) Government Decree,",,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,,"k) az élet- és vagyonbiztonságot veszélyeztető tömeges megbetegedést okozó humánjárvány megelőzése,
illetve következményeinek elhárítása, a  magyar állampolgárok egészségének és életének megóvása
érdekében elrendelt veszélyhelyzetben a  költségvetési tartalékok felhasználására vonatkozó eltérő
szabályokról szóló 69/2020. (III. 26.) Korm. rendelet,"
HUN10016,HUN100082,31-Mar-20,Hungary,HUN,0,,,,"l) prevention of a human epidemic causing a mass illness endangering the safety of life and property,and the prevention of its consequences, the protection of the health and life of Hungarian citizensadult education and vocational examinations in the event of an emergency 70/2020 on different rules for the provision of insurance (III. 26.) Government Decree,",,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,,"l) az élet- és vagyonbiztonságot veszélyeztető tömeges megbetegedést okozó humánjárvány megelőzése,
illetve következményeinek elhárítása, a  magyar állampolgárok egészségének és életének megóvása
érdekében elrendelt veszélyhelyzet során a  felnőttképzésben folyó oktatás és szakmai vizsgáztatás
biztosításának eltérő szabályairól szóló 70/2020. (III. 26.) Korm. rendelet,"
HUN10016,HUN100083,31-Mar-20,Hungary,HUN,0,,,73/2020. (III. 31.) Korm. Rendelet,m) 72/2020 on the hospital commander and the protection of medical supplies. (III. 28.) Government Decree40/2020 on the declaration of an emergency. (III. 11.) until the end of the emergency situation according to the Government Decreeprolongs.,,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,,"m) a kórházparancsnokról és az egészségügyi készlet védelméről szóló 72/2020. (III. 28.) Korm. rendelet
hatályát a veszélyhelyzet kihirdetéséről szóló 40/2020. (III. 11.) Korm. rendelet szerinti veszélyhelyzet megszűnéséig
meghosszabbítja."
HUN10016,HUN100084,31-Mar-20,Hungary,HUN,0,,,73/2020. (III. 31.) Korm. Rendelet,§ 2This Regulation shall enter into force at 15.00 on the day of its publication.,,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,,2. § Ez a rendelet a kihirdetése napján 15 órakor lép hatályba.
HUN10019,HUN100085,05-Apr-20,Hungary,HUN,0,,,85/2020. (IV. 5.) Korm. Rendelet,"In its original legislative competence as defined in Article 53 (2) of the Basic Law, the Government, taking into account Article XII of 2020 on the protection against the coronavirus. in accordance with the provisions of Act XII of 2020 on the protection against coronaviruses, in the original legislative competence specified in Article 53 (3) of the Basic Law Pursuant to the authorization of the National Assembly pursuant to Section 3 (1) of Act No.",,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,,"A Kormány az Alaptörvény 53.  cikk (2)  bekezdésében meghatározott eredeti jogalkotói hatáskörében, figyelemmel a  koronavírus elleni védekezésről szóló 2020. évi XII. törvény rendelkezéseire, a 21.  § tekintetében az  Alaptörvény 53.  cikk (3)  bekezdésében meghatározott eredeti jogalkotói hatáskörében, a  koronavírus elleni védekezésről szóló 2020. évi XII. törvény 3. § (1) bekezdése szerinti országgyűlési felhatalmazás alapján, az Alaptörvény 15. cikk (1) bekezdésében meghatározott feladatkörében eljárva a következőket rendeli el:"
HUN10019,HUN100086,05-Apr-20,Hungary,HUN,0,,,85/2020. (IV. 5.) Korm. Rendelet,(1) Decree 40/2020 on the declaration of an emergency situation. (III. 11.) of the Government of the Republic of Hungary on the employment status of the professional staff of the bodies performing law enforcement tasks during the emergency situation (hereinafter: emergency situation).,,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,,(1) A  veszélyhelyzet kihirdetéséről szóló 40/2020. (III. 11.) Korm. rendelet szerinti veszélyhelyzet (a  továbbiakban: veszélyhelyzet) ideje alatt a rendvédelmi feladatokat ellátó szervek hivatásos  állományának szolgálati jogviszonyáról szóló 2015. évi XLII. törvény (a  továbbiakban: Hszt.) 139.
HUN10019,HUN100087,05-Apr-20,Hungary,HUN,0,,,85/2020. (IV. 5.) Korm. Rendelet,"(2) During the emergency period, the daily service performance on working days shall be in accordance with Hszt. Section 135 (1)may be longer than twelve hours, but not more than twenty-four hours",,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,,"(2) A  veszélyhelyzet ideje alatt munkanapokon a  napi szolgálatteljesítési idő a  Hszt. 135.  § (1)  bekezdésében
foglaltaktól eltérően tizenkét óránál hosszabb is lehet, azonban a huszonnégy órát nem haladhatja meg."
HUN10019,HUN100088,05-Apr-20,Hungary,HUN,0,,,85/2020. (IV. 5.) Korm. Rendelet,"(3) During an emergency, such activities may be devoted to such activities on a daily basisservice performance time according to Hszt. The six-hour period specified in Section 135 (3) shall not exceed three hoursmay exceed.",,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,,"(3) A  veszélyhelyzet ideje alatt a  fokozottan veszélyes szolgálati beosztásban az  ilyen tevékenységre fordítható napi szolgálatteljesítési idő a Hszt. 135. § (3) bekezdésében meghatározott hat órás időtartamot legfeljebb három órával
meghaladhatja."
HUN10019,HUN100089,05-Apr-20,Hungary,HUN,0,,,85/2020. (IV. 5.) Korm. Rendelet,"(4) During the emergency, the foreman of the service shall determine the time schedule for the performance of service in accordance with Section 135 (6)otherwise, it may be communicated to the member of the professional staff within one week before taking up his duties",,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,,"(4) A  veszélyhelyzet ideje alatt a  szolgálati elöljáró a  szolgálatteljesítési időbeosztást a  Hszt. 135.  § (6)  bekezdésétől
eltérően a szolgálatba lépést megelőző egy héten belüli időpontban is közölheti a hivatásos állomány tagjával."
HUN10019,HUN100090,05-Apr-20,Hungary,HUN,0,,,85/2020. (IV. 5.) Korm. Rendelet,"(5) During the emergency, the Hszt. Contrary to the provisions of Section 136 (3), the daily rate for a member of the professional staffat least eight hours of uninterrupted rest from the apartment to the place of service and return from thereduration may also be taken into account. In this case, the period calculated without travel may not be less than six hours.",,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,,"(5) A veszélyhelyzet ideje alatt a Hszt. 136. § (3) bekezdésében foglaltaktól eltérően a hivatásos állomány tagjánál a napi
legalább nyolc óra egybefüggő pihenőidőbe a  lakásról a  szolgálatteljesítési helyre és az  onnan való visszautazás
időtartam is beszámítható. Az utazás nélkül számított időtartam ebben az esetben sem lehet rövidebb hat óránál."
HUN10019,HUN100091,05-Apr-20,Hungary,HUN,0,,,85/2020. (IV. 5.) Korm. Rendelet,"(6) Compensation for overtime incurred during leisure time in the event of an emergency or for remunerationon the election of the Hszt. Contrary to the provisions of Section 350 (4), the commander in charge of the staff shall decide.",,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,,"(6) A  veszélyhelyzet ideje alatt a  keletkezett túlszolgálat szabadidőben vagy díjazásban történő ellentételezésének
megválasztásáról a Hszt. 350. § (4) bekezdésben foglaltaktól eltérően az állományilletékes parancsnok dönt."
HUN10019,HUN100092,05-Apr-20,Hungary,HUN,0,,,85/2020. (IV. 5.) Korm. Rendelet,"7. During an emergency, the commander in charge of the staff shall be responsible for the performance of the duties of the professional staff member.you can change your schedule in writing, it is not necessary to change the job description in this regard.",,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,,"(7) A  veszélyhelyzet ideje alatt az  állományilletékes parancsnok a  hivatásos állomány tagjának szolgálatteljesítési időrendjét írásban módosíthatja, e tekintetben nem szükséges a munkaköri leírás módosítása."
