ID,Unique ID,Country,Region,Date,Document name,Document ID,Paragraph text,Paragraph ID,Event 1,Event 2,Event 3,Event 4,Event 5,Event 6,Event 7,Event 8,Sanctions event,Target group,Duration mentioned
466,10354,UK,SCT,25.03.2020,Coronavirus Act 2020 Section 70 Postponement of local authority elections in Scotland for casual vacancies,1035,"(4)The power under subsection (2)—
(a)may be exercised more than once,
(b)may not be exercised so as to fix a date for the poll at the election that is within the period mentioned in subsection (2) of section 37 of the 1973 Act, unless the holding of the election within that period is permitted under that subsection, and
(c)may not be exercised so as to fix a date after 6 May 2021.",4,,,,,,,,Creation of specific accountability mechanism,,,May 2021
467,10355,UK,SCT,25.03.2020,Coronavirus Act 2020 Section 70 Postponement of local authority elections in Scotland for casual vacancies,1035,"(5)Before exercising the power under subsection (2), the returning officer must consult—
(a)the Scottish Ministers, and
(b)the convener of the Electoral Management Board for Scotland.",5,,,,,,,,Creation of specific accountability mechanism,,,
468,10356,UK,SCT,25.03.2020,Coronavirus Act 2020 Section 70 Postponement of local authority elections in Scotland for casual vacancies,1035,"(6)Subsection (7) applies where—
(a)notice of the date for the poll for the election has been published under Part 1 of Schedule 1 to the Scottish Local Government Elections Order 2011 (S.S.I. 2011/399) (“the 2011 Order”), and
(b)under subsection (2)(a), the returning officer fixes a later date for the poll (“the new date”).",6,Suspension of elections,,,,,,,,,,
469,10357,UK,SCT,25.03.2020,Coronavirus Act 2020 Section 70 Postponement of local authority elections in Scotland for casual vacancies,1035,"(7)The returning officer must—
(a)publish a notice stating that the date has changed, and
(b)comply with the requirements of Part 1 of Schedule 1 to the 2011 Order as if the new date had just been fixed under section 37 of the 1973 Act.",7,,,,,,,,Creation of specific accountability mechanism,,,
470,10358,UK,SCT,25.03.2020,Coronavirus Act 2020 Section 70 Postponement of local authority elections in Scotland for casual vacancies,1035,"(8)In this section—
“local authority” means a council constituted under section 2 of the Local Government etc. (Scotland) Act 1994 and “area” in relation to a local authority means the local government area for which the authority is constituted;
“returning officer”, in relation to a local authority, means an officer appointed by the local authority under section 41(1) of the Representation of the People Act 1983.",8,,,,,,,,,,,
471,10361,UK,UK,25.03.2020,Coronavirus Act 2020 Section 37 Temporary closure of educational institutions and childcare premises,1036,(1)Part 1 of Schedule 16 makes provision enabling the Secretary of State and the Welsh Ministers to give directions for the restriction of attendance at premises used for the provision of education or childcare.,1,,,,School closure,,,,,,,
472,10362,UK,UK,25.03.2020,Coronavirus Act 2020 Section 37 Temporary closure of educational institutions and childcare premises,1036,(2)Part 2 of Schedule 16 makes provision enabling the Scottish Ministers to give directions to restrict access to schools and other educational premises.,2,,,,School closure,,,,,,,
473,10363,UK,NI,25.03.2020,Coronavirus Act 2020 Section 37 Temporary closure of educational institutions and childcare premises,1036,"(3)Part 3 of Schedule 16 makes provision enabling—
(a)the Department of Education in Northern Ireland to give directions requiring the temporary closure of schools;",3,,,,,,,,,,,
474,10364,UK,NI,25.03.2020,Coronavirus Act 2020 Section 37 Temporary closure of educational institutions and childcare premises,1036,(b)the Department for the Economy in Northern Ireland to give directions requiring the temporary closure of further and higher education institutions;,4,,,,Closure of universities,,,,,,,
475,10365,UK,NI,25.03.2020,Coronavirus Act 2020 Section 37 Temporary closure of educational institutions and childcare premises,1036,(c)the Department of Health in Northern Ireland to give directions requiring the temporary cessation of childcare provision.,5,,,,Closure of childcare,,,,,,,
476,10371,UK,UK,25.03.2020,Coronavirus Act 2020 Section 84 Postponement of General Synod elections,1037,"(1)Her Majesty may by Order in Council, at the joint request of the Archbishops of Canterbury and York, postpone to the date specified in the Order the date on which the Convocations of Canterbury and York stand dissolved for the purposes of the Church of England Convocations Act 1966.",1,Suspension of Synod,,,,,,,,,,
477,10372,UK,UK,25.03.2020,Coronavirus Act 2020 Section 84 Postponement of General Synod elections,1037,"(2)Section 1 of that Act is, accordingly, to be read subject to provision made by an Order under this section.",2,,,,,,,,,,,
478,10373,UK,UK,25.03.2020,Coronavirus Act 2020 Section 84 Postponement of General Synod elections,1037,"(3)If either of the Archbishops is unable to exercise the power to join in making a request under subsection (1), or if the see of either of the Archbishops is vacant, the power may be exercised by the senior bishop of the province, with seniority for that purpose being determined in accordance with section 10(4) of the Bishops (Retirement) Measure 1986.",3,Suspension of Synod,,,,,,,,,,
479,10374,UK,UK,25.03.2020,Coronavirus Act 2020 Section 84 Postponement of General Synod elections,1037,"(4)An Order under this section may make consequential, supplementary, incidental, transitional or saving provision.",4,,,,,,,,,,,
480,10381,UK,UK,26.03.2020,"Health Protection (Coronavirus, Restrictions) (No. 2) (England) Regulations 2020 Section 4 Requirement to close premises and businesses during the emergency",1038,(1) A person responsible for carrying on a business or providing a service which is listed in Schedule 2 must cease to carry on that business or to provide that service during the emergency period.,1,,,,Closure of non-essential businesses,,,,,,,
481,10382,UK,UK,26.03.2020,"Health Protection (Coronavirus, Restrictions) (No. 2) (England) Regulations 2020 Section 4 Requirement to close premises and businesses during the emergency",1038,(2) Paragraph (1) does not prevent the use of— (a)any suitable premises used for the businesses or services listed in Schedule 2 to host blood donation sessions;,2,,,,Exceptions for businesses,,,,,,,
482,10383,UK,UK,26.03.2020,"Health Protection (Coronavirus, Restrictions) (No. 2) (England) Regulations 2020 Section 4 Requirement to close premises and businesses during the emergency",1038,"(2) Paragraph (1) does not prevent the use of (b)facilities for training by elite sportspersons, including indoor fitness studios, gyms, sports courts, indoor or outdoor swimming pools and other indoor leisure centres;",3,,,,Exceptions for businesses,,,,,,,
483,10384,UK,UK,26.03.2020,"Health Protection (Coronavirus, Restrictions) (No. 2) (England) Regulations 2020 Section 4 Requirement to close premises and businesses during the emergency",1038,(2) Paragraph (1) does not prevent the use of (c)indoor fitness and dance studios by professional dancers and choreographers.,4,,,,Exceptions for businesses,,,,,,,
484,10385,UK,UK,26.03.2020,"Health Protection (Coronavirus, Restrictions) (No. 2) (England) Regulations 2020 Section 4 Requirement to close premises and businesses during the emergency",1038,"(3) For the purposes of paragraph (2), a person is a professional dancer or choreographer if that person derives their living from dance, or from choreographing dance, as the case may be.",5,,,,,,,,,,,
485,10386,UK,UK,26.03.2020,"Health Protection (Coronavirus, Restrictions) (No. 2) (England) Regulations 2020 Section 4 Requirement to close premises and businesses during the emergency",1038,"(4) If a business listed in Schedule 2 (“business A”) forms part of a larger business (“business B”), the person responsible for carrying on business B complies with the requirement in paragraph (1) if it closes down business A.",6,,,,Closure of non-essential businesses,,,,,,,
486,10387,UK,UK,26.03.2020,"Health Protection (Coronavirus, Restrictions) (No. 2) (England) Regulations 2020 Section 4 Requirement to close premises and businesses during the emergency",1038,"(5) Paragraph (1) does not prevent a person responsible for carrying on a business or providing a service listed in Schedule 2 (“the closed business”)—
(a)carrying on a business of offering goods for sale or for hire—
(i)in a shop which is separate from the premises used for the closed business; or
(ii)by making deliveries or otherwise providing services in response to orders received—
(aa)through a website, or otherwise by on-line communication,
(bb)by telephone, including orders by text message, or
(cc)by post;",7,,,,Exceptions for businesses,,,,,,,
487,10388,UK,UK,26.03.2020,"Health Protection (Coronavirus, Restrictions) (No. 2) (England) Regulations 2020 Section 4 Requirement to close premises and businesses during the emergency",1038,"(b)operating a café or restaurant, if the café or restaurant is separate from the premises used for the closed business.",8,,,,Exceptions for businesses,,,,,,,
488,10389,UK,UK,26.03.2020,"Health Protection (Coronavirus, Restrictions) (No. 2) (England) Regulations 2020 Section 4 Requirement to close premises and businesses during the emergency",1038,"(6) For the purposes of paragraph (5), a shop, café or restaurant (“SCR”) is separate from premises used for the closed business if—

(a)the SCR is in a self-contained unit, and
(b)it is possible for a member of the public to enter the SCR from a place outside those premises.",9,,,,,,,,,,,
489,10391,UK,UK,26.03.2020,"Health Protection (Coronavirus, Restrictions) (No. 2) (England) Regulations 2020 Section 5 Restrictions on gatherings ",1039,"1) During the emergency period, unless paragraph (3) applies, no person may participate in a gathering which—
(a)consists of more than thirty persons",1,,,,Ban on gatherings,,,,,,,
490,10392,UK,UK,26.03.2020,"Health Protection (Coronavirus, Restrictions) (No. 2) (England) Regulations 2020 Section 5 Restrictions on gatherings ",1039,"(1) During the emergency period, unless paragraph (3) applies, no person may participate in a gathering which (b)takes place—
(i)in a private dwelling, including a houseboat,
(ii)on a vessel, other than a houseboat or a vessel used for public transport, or
(iii)on land which satisfies the condition in paragraph (2).",2,,,Ban on private gatherings,,,,,,,,
491,10393,UK,UK,26.03.2020,"Health Protection (Coronavirus, Restrictions) (No. 2) (England) Regulations 2020 Section 5 Restrictions on gatherings ",1039,"(2) Land satisfies this condition if it is a public outdoor place, which is not—

(a)operated by a business, a charitable, benevolent or philanthropic institution or a public body as a visitor attraction, or
(b)part of premises used for the operation of a business, charitable, benevolent or philanthropic institution or a public body.",3,,,,,,,,,,,
492,10394,UK,UK,26.03.2020,"Health Protection (Coronavirus, Restrictions) (No. 2) (England) Regulations 2020 Section 5 Restrictions on gatherings ",1039,"3) This paragraph applies where— (a)in the case of a gathering described in paragraph (1)(b)(ii) or (iii)—
(i)the gathering has been organised by a business, a charitable, benevolent or philanthropic institution, a public body, or a political body,",4,,,,Exceptions for measures,,,,,,,
493,10395,UK,UK,26.03.2020,"Health Protection (Coronavirus, Restrictions) (No. 2) (England) Regulations 2020 Section 5 Restrictions on gatherings ",1039,"(3) This paragraph applies where—
(a)in the case of a gathering described in paragraph (1)(b)(ii) or (iii)— (ii)the person responsible for organising the gathering (“the gathering organiser”) has carried out a risk assessment which would satisfy the requirements of regulation 3 of the Management of Health and Safety at Work Regulations 1999(1), whether or not the gathering organiser is subject to those Regulations, and",5,,,,Exceptions for measures,,,,,,,
494,10396,UK,UK,26.03.2020,"Health Protection (Coronavirus, Restrictions) (No. 2) (England) Regulations 2020 Section 5 Restrictions on gatherings ",1039,"(3) This paragraph applies where— (a)in the case of a gathering described in paragraph (1)(b)(ii) or (iii)— (iii)the gathering organiser has taken all reasonable measures to limit the risk of transmission of the coronavirus, taking into account the risk assessment carried out under paragraph (ii),",6,,,,Exceptions for measures,,,,,,,
495,10397,UK,UK,26.03.2020,"Health Protection (Coronavirus, Restrictions) (No. 2) (England) Regulations 2020 Section 5 Restrictions on gatherings ",1039,"(b)the person concerned is an elite sportsperson, the coach of an elite sportsperson, or (in the case of an elite sportsperson who is a child), the parent of an elite sportsperson, and the gathering is necessary for training or competition,",7,,,,Exceptions for measures,,,,,,,
496,10398,UK,UK,26.03.2020,"Health Protection (Coronavirus, Restrictions) (No. 2) (England) Regulations 2020 Section 5 Restrictions on gatherings ",1039,"(c)the gathering is reasonably necessary—
(i)for work purposes, or for the provision of voluntary or charitable services,
(ii)for the purposes of education or training,
(iii)for the purposes of childcare provided by a person registered under Part 3 of the Childcare Act 2006, or as part of supervised activities provided for children,
(iv)to provide emergency assistance,
(v)to enable one or more persons in the gathering to avoid injury or illness or to escape a risk of harm, or",8,,,,Exceptions for measures,,,,,,,
497,10399,UK,UK,26.03.2020,"Health Protection (Coronavirus, Restrictions) (No. 2) (England) Regulations 2020 Section 5 Restrictions on gatherings ",1039,(d)the person concerned is fulfilling a legal obligation.,9,,,,Exceptions for measures,,,,,,,
498,103910,UK,UK,26.03.2020,"Health Protection (Coronavirus, Restrictions) (No. 2) (England) Regulations 2020 Section 5 Restrictions on gatherings ",1039,"(4) During the emergency period, no person may participate in a gathering which—

(a)consists of more than thirty persons,",10,,,,Ban on gatherings,,,,,,,
499,103911,UK,UK,26.03.2020,"Health Protection (Coronavirus, Restrictions) (No. 2) (England) Regulations 2020 Section 5 Restrictions on gatherings ",1039,"(4) During the emergency period, no person may participate in a gathering which—
(b)takes place indoors,",11,,,,Ban on gatherings,,,,,,,
500,103912,UK,UK,26.03.2020,"Health Protection (Coronavirus, Restrictions) (No. 2) (England) Regulations 2020 Section 5 Restrictions on gatherings ",1039,"(4) During the emergency period, no person may participate in a gathering which— (c)would be a gathering of a kind mentioned in section 63(1) of the Criminal Justice and Public Order Act 1994(2) if it took place on land in the open air.",12,,,,Ban on gatherings,,,,,,,
501,103913,UK,UK,26.03.2020,"Health Protection (Coronavirus, Restrictions) (No. 2) (England) Regulations 2020 Section 5 Restrictions on gatherings ",1039,"(5) In determining whether all reasonable measures have been taken to limit the risk of transmission of the coronavirus for the purposes of paragraph (3)(a)(iii), any guidance issued by the government relevant to the gathering in question must be taken into account.",13,,,,,,,,,,,
502,103914,UK,UK,26.03.2020,"Health Protection (Coronavirus, Restrictions) (No. 2) (England) Regulations 2020 Section 5 Restrictions on gatherings ",1039,"(6) For the purposes of this regulation—

(a)there is a gathering when two or more people are present together in the same place in order to engage in any form of social interaction with each other, or to undertake any other activity with each other;
(b)a place is indoors if it would be considered to be enclosed or substantially enclosed for the purposes of section 2 of the Health Act 2006(3), under the Smoke-Free (Premises and Enforcement) Regulations 2006(4);
(c)a “private dwelling” includes any garden, yard, passage, stair, outhouse or other appurtenance of the dwelling, and does not include—
(i)accommodation in a hotel, hostel, campsite, caravan park, members club, boarding house or bed and breakfast accommodation,
(ii)care homes, within the meaning of section 3 of the Care Standards Act 2000(5)),
(iii)children’s homes, within the meaning of section 1 of the Care Standards Act 2000,
(iv)Residential Family Centres, within the meaning of section 4 of the Care Standards Act 2000,
(v)educational accommodation,
(vi)accommodation intended for use by the army, navy or air force, or
(vii)criminal justice accommodation;
(d)a “charitable, benevolent or philanthropic institution” means—
(i)a charity, or
(ii)an institution, other than a charity, established for charitable, benevolent or philanthropic purposes;
(e)“vessel” means any ship, boat, barge, lighter or raft and any other description of craft, whether used in navigation or not, but does not include government vessels.",14,,,,,,,,,,,
503,103915,UK,UK,26.03.2020,"Health Protection (Coronavirus, Restrictions) (No. 2) (England) Regulations 2020 Section 5 Restrictions on gatherings ",1039,"(7) For the purposes of paragraph (6)(c)—

(a)“educational accommodation” means—
(i)accommodation provided for students whilst they are boarding at school;
(ii)halls of residence provided for students attending higher education courses, and equivalent accommodation provided for students attending further education courses;
(b)“criminal justice accommodation” means—
(i)a prison, within the meaning of the Prison Act 1952(6);
(ii)a young offender institution, within the meaning of section 43 of the Prison Act 1952;
(iii)a secure training centre, within the meaning of section 43 of the Prison Act 1952;
(iv)approved premises, within the meaning of section 13 of the Offender Management Act 2007(7);
(v)a bail hostel, within the meaning of section 2 of the Bail Act 1976(8);
(c)“political body” means—
(i)a political party registered under Part 2 of the Political Parties, Elections and Referendums Act 2000, or
(ii)a political campaigning organisation within the meaning of regulation 2 of the Health and Social Care (Financial Assistance) Regulations 2009(9).",15,,,,,,,,,,,
504,10401,UK,UK,26.03.2020,"Health Protection (Coronavirus, Restrictions) (No. 2) (England) Regulations 2020 Section 6 Power to restrict access to public places",1040,"(1) The Secretary of State may by direction restrict access to a specified public outdoor place, or to public outdoor places of a specified description, if the Secretary of State considers that—
(a)giving such a direction—
(i)responds to a serious and imminent threat to public health,
(ii)is necessary to prevent, protect against, control or provide a public health response to the incidence or spread of infection in England of the coronavirus, and
(b)the restrictions in the direction are a proportionate means of achieving that purpose.",1,,,,Closure of public outdoor places,,,,,,,
505,10402,UK,UK,26.03.2020,"Health Protection (Coronavirus, Restrictions) (No. 2) (England) Regulations 2020 Section 6 Power to restrict access to public places",1040,"(2) A direction made under paragraph (1) may restrict or prohibit all public access to the specified public outdoor place or to public outdoor places of a specified description, or prohibit access at specified times.",2,,,,Closure of public outdoor places,,,,,,,
506,10403,UK,UK,26.03.2020,"Health Protection (Coronavirus, Restrictions) (No. 2) (England) Regulations 2020 Section 6 Power to restrict access to public places",1040,"(3) The Secretary of State may not make a direction under paragraph (1) in relation to a public outdoor place which forms part of Crown land and includes property subject to section 73 of the Public Health (Control of Disease) Act 1984, unless an agreement has been made under that section with the appropriate authority.",3,,,,Closure of public outdoor places,,,,Creation of specific accountability mechanism,,,
507,10404,UK,UK,26.03.2020,"Health Protection (Coronavirus, Restrictions) (No. 2) (England) Regulations 2020 Section 6 Power to restrict access to public places",1040,"(4) Before making a direction under paragraph (1), the Secretary of State must consult with the Chief Medical Officer or one of the Deputy Chief Medical Officers of the Department of Health and Social Care.",4,,,,,,,,Creation of specific accountability mechanism,,,
508,10405,UK,UK,26.03.2020,"Health Protection (Coronavirus, Restrictions) (No. 2) (England) Regulations 2020 Section 6 Power to restrict access to public places",1040,(5) The power to give a direction under paragraph (1) also includes power to vary or revoke the direction.,5,,,,,,,,Creation of specific accountability mechanism,,,
509,10406,UK,UK,26.03.2020,"Health Protection (Coronavirus, Restrictions) (No. 2) (England) Regulations 2020 Section 6 Power to restrict access to public places",1040,(6) A direction under paragraph (1) must— (a)specify the public outdoor place or places to which public access is being restricted (“the restricted area”) in sufficient detail to enable the boundaries of the restricted area to be determined;,6,,,,Closure of public outdoor places,,,,,,,
510,10407,UK,UK,26.03.2020,"Health Protection (Coronavirus, Restrictions) (No. 2) (England) Regulations 2020 Section 6 Power to restrict access to public places",1040,"(6) A direction under paragraph (1) must (b)state the date and time on which the restrictions come into effect, and the date and time on which they will end;",7,,,,Closure of public outdoor places,,,,,,,Defined in each case
511,10408,UK,UK,26.03.2020,"Health Protection (Coronavirus, Restrictions) (No. 2) (England) Regulations 2020 Section 6 Power to restrict access to public places",1040,"(6) A direction under paragraph (1) must— (c)give details of the right of appeal to a magistrates’ court, and the time within which such an appeal may be brought;",8,,,,,,,,Creation of specific accountability mechanism,,,
512,10409,UK,UK,26.03.2020,"Health Protection (Coronavirus, Restrictions) (No. 2) (England) Regulations 2020 Section 6 Power to restrict access to public places",1040,"(6) A direction under paragraph (1) must— (d)be published on www.gov.uk, in the Gazette, and in such other way as appears to the Secretary of State likely to bring the direction to the attention of the persons who are likely to be affected by it.",9,,,,,,,,Publicity of executive's measures,,,
513,104010,UK,UK,26.03.2020,"Health Protection (Coronavirus, Restrictions) (No. 2) (England) Regulations 2020 Section 6 Power to restrict access to public places",1040,"(7) The Secretary of State must review the need for the restrictions at least once every seven days, with the first review being carried out on the seventh day after the day on which the direction is made.",10,Accountability measures,,,,,,,,,,
514,104011,UK,UK,26.03.2020,"Health Protection (Coronavirus, Restrictions) (No. 2) (England) Regulations 2020 Section 6 Power to restrict access to public places",1040,"(8) The Secretary of State must, as soon as possible, communicate the direction— (a)to any local authority within whose area the restricted area or any part of the restricted area falls (a “responsible local authority”), and
(b)where the direction is given in relation to a public outdoor place which forms part of crown land, to the appropriate authority.",11,,,,,,,,,,,
515,104012,UK,UK,26.03.2020,"Health Protection (Coronavirus, Restrictions) (No. 2) (England) Regulations 2020 Section 6 Power to restrict access to public places",1040,"(9) A responsible local authority must take reasonable steps— (a)to ensure that the direction is brought to the attention of any person who may be affected by it, including any person referred to in paragraph (10), and
(b)to prevent or restrict public access to the restricted area.",12,,,,Closure of public outdoor places,,,,,,,
516,104013,UK,UK,26.03.2020,"Health Protection (Coronavirus, Restrictions) (No. 2) (England) Regulations 2020 Section 6 Power to restrict access to public places",1040,"(10) Any person, other than the responsible local authority and its officers, who owns or is responsible for any part of the restricted area, must take reasonable steps to restrict public access to that part of the restricted area.",13,,,,Closure of public outdoor places,,,,,,,
517,104014,UK,UK,26.03.2020,"Health Protection (Coronavirus, Restrictions) (No. 2) (England) Regulations 2020 Section 6 Power to restrict access to public places",1040,(11) No person may enter or remain in the restricted area in contravention of the restrictions in the direction without reasonable excuse while the direction has effect.,14,,,,Closure of public outdoor places,,,,,,,
518,104015,UK,UK,26.03.2020,"Health Protection (Coronavirus, Restrictions) (No. 2) (England) Regulations 2020 Section 6 Power to restrict access to public places",1040,"(12) For the purposes of paragraph (11), a reasonable excuse includes where— (a)the person is the owner or occupier of land or premises falling within, or partially within, the restricted area;
(b)the person needs to enter the restricted area to obtain access to the place where they are living, or to leave that place;
(c)the person needs to enter or remain in the restricted area—
(i)to avoid injury or illness or to escape a risk of harm;
(ii)to continue existing arrangements for access to, and contact between, parents and children where the children do not live in the same household as their parents, or one of their parents;
(iii)to fulfil a legal obligation or to participate in legal proceedings;",15,,,,Exceptions for measures,,,,,,,
519,104016,UK,UK,26.03.2020,"Health Protection (Coronavirus, Restrictions) (No. 2) (England) Regulations 2020 Section 6 Power to restrict access to public places",1040,"(12) For the purposes of paragraph (11), a reasonable excuse includes where (d)it is reasonably necessary for a person to enter or remain in the restricted area—
(i)for work purposes, or for the provision of voluntary or charitable services;
(ii)to facilitate a house move;
(iii)to provide care or assistance to a vulnerable person, including relevant personal care within the meaning of paragraph 7(3B) of Schedule 4 to the Safeguarding of Vulnerable Groups Act 2006;
(iv)to provide emergency assistance.",16,,,,Exceptions for measures,,,,,,,
520,104017,UK,UK,26.03.2020,"Health Protection (Coronavirus, Restrictions) (No. 2) (England) Regulations 2020 Section 6 Power to restrict access to public places",1040,(13) Any person who is the owner or occupier of any land included within the restricted area may appeal against the making of the direction to a magistrates’ court by way of complaint for an order and the Magistrates’ Courts Act 1980 applies to the proceedings.,17,Accountability measures,,,,,,,,,,
521,104018,UK,UK,26.03.2020,"Health Protection (Coronavirus, Restrictions) (No. 2) (England) Regulations 2020 Section 6 Power to restrict access to public places",1040,"(14) For the purposes of this regulation “the appropriate authority”, in relation to any land which is Crown land— (a)in the case of land belonging to Her Majesty in right of the Crown and forming part of the Crown Estate, means the Crown Estate Commissioners, and, in relation to any other land belonging to Her Majesty in right of the Crown, means the Government department having the management of that land,
(b)in relation to land belonging to Her Majesty in right of the Duchy of Lancaster, means the Chancellor of the Duchy,
(c)in relation to land belonging to the Duchy of Cornwall, means such person as the Duke of Cornwall, or the possessor for the time being of the Duchy of Cornwall, appoints,
(d)in the case of land belonging to a Government department or held in trust for Her Majesty for the purposes of a Government department, means that department, and
if any question arises as to what authority is the appropriate authority in relation to any land, that question shall be referred to the Treasury, whose decision shall be final",18,,,,,,,,,,,
522,10411,UK,UK,26.03.2020,"Health Protection (Coronavirus, Restrictions) (No. 2) (England) Regulations 2020 Section 7 Enforcement of sections 4, 5, 6",1041,"(1) A relevant person may take such action as is necessary to enforce any requirement imposed by regulation 4, 5 or 6(10) or (11).",1,Extension of police powers / duties,,,,,,,,,,
523,10412,UK,UK,26.03.2020,"Health Protection (Coronavirus, Restrictions) (No. 2) (England) Regulations 2020 Section 7 Enforcement of sections 4, 5, 7",1041,"(2) A relevant person may give a prohibition notice to a person if the relevant person reasonably believes that—
(a)the person is contravening a requirement in regulation 4, and
(b)it is necessary and proportionate to give the prohibition notice for the purpose of preventing that person from continuing to contravene the requirement.",2,Extension of police powers / duties,,,,,,,,Prohibition note,,
524,10413,UK,UK,26.03.2020,"Health Protection (Coronavirus, Restrictions) (No. 2) (England) Regulations 2020 Section 7 Enforcement of sections 4, 5, 8",1041,"(3) Where a relevant person considers that a number of people are gathered together in contravention of regulation 5, the relevant person may—
a)direct the gathering to disperse,",3,Extension of police powers / duties,,,,,,,,Dispersing gatherings,,
525,10414,UK,UK,26.03.2020,"Health Protection (Coronavirus, Restrictions) (No. 2) (England) Regulations 2020 Section 7 Enforcement of sections 4, 5, 9",1041,"(3) Where a relevant person considers that a number of people are gathered together in contravention of regulation 5, the relevant person may (b)direct any person in the gathering to return to the place where they are living, or",4,Extension of police powers / duties,Restrictions of freedom of movement,,,,,,,Escort home,,
526,10415,UK,UK,26.03.2020,"Health Protection (Coronavirus, Restrictions) (No. 2) (England) Regulations 2020 Section 7 Enforcement of sections 4, 5, 10",1041,"(3) Where a relevant person considers that a number of people are gathered together in contravention of regulation 5, the relevant person may (c)remove a person from the gathering.",5,Extension of police powers / duties,Restrictions of freedom of movement,,,,,,,Remove the person,,
527,10416,UK,UK,26.03.2020,"Health Protection (Coronavirus, Restrictions) (No. 2) (England) Regulations 2020 Section 7 Enforcement of sections 4, 5, 11",1041,"(4) Where a relevant person considers that a person is in a restricted area without a reasonable excuse in contravention of regulation 6(11), the relevant person may— (a)direct that person to leave the restricted area immediately;",6,Extension of police powers / duties,Restrictions of freedom of movement,,,,,,,Remove the person,,
528,10417,UK,UK,26.03.2020,"Health Protection (Coronavirus, Restrictions) (No. 2) (England) Regulations 2020 Section 7 Enforcement of sections 4, 5, 12",1041,"(4) Where a relevant person considers that a person is in a restricted area without a reasonable excuse in contravention of regulation 6(11), the relevant person may (b)remove that person from the restricted area.",7,Extension of police powers / duties,Restrictions of freedom of movement,,,,,,,Remove the person,,
529,10418,UK,UK,26.03.2020,"Health Protection (Coronavirus, Restrictions) (No. 2) (England) Regulations 2020 Section 7 Enforcement of sections 4, 5, 13",1041,"(5) A relevant person exercising the power in paragraph (3)(c) or (4)(b) to remove a person from a gathering, or from a restricted area may use reasonable force, if necessary, in exercise of the power.",8,Extension of police powers / duties,,,,,,,,,,
530,10419,UK,UK,26.03.2020,"Health Protection (Coronavirus, Restrictions) (No. 2) (England) Regulations 2020 Section 7 Enforcement of sections 4, 5, 14",1041,"(6) Where a person who is in a gathering in contravention of regulation 5, or in a restricted area in contravention of regulation 6(11), is a child accompanied by an individual who has responsibility for the child—
(a)the relevant person may direct that individual to take the child to the place where the child is living, and",9,Extension of police powers / duties,Restrictions of freedom of movement,,,,,,,Remove the person,Children,
531,104110,UK,UK,26.03.2020,"Health Protection (Coronavirus, Restrictions) (No. 2) (England) Regulations 2020 Section 7 Enforcement of sections 4, 5, 15",1041,"(6) Where a person who is in a gathering in contravention of regulation 5, or in a restricted area in contravention of regulation 6(11), is a child accompanied by an individual who has responsibility for the child (b)that individual must, so far as reasonably practicable, ensure that the child complies with any direction or instruction given by the relevant person to the child.",10,Extension of police powers / duties,,,,,,,,,Children,
532,104111,UK,UK,26.03.2020,"Health Protection (Coronavirus, Restrictions) (No. 2) (England) Regulations 2020 Section 7 Enforcement of sections 4, 5, 16",1041,"(7) Where a relevant person has reasonable grounds to believe that a child is repeatedly failing to comply with the restrictions in regulation 5 or 6(11), the relevant person may direct any individual who has responsibility for the child to secure, so far as reasonably practicable, that the child complies with that restriction.",11,Extension of police powers / duties,,,,,,,,,Children,
533,104112,UK,UK,26.03.2020,"Health Protection (Coronavirus, Restrictions) (No. 2) (England) Regulations 2020 Section 7 Enforcement of sections 4, 5, 17",1041,"(8) A relevant person may only exercise the power in paragraph (3), (4), (6) or (7) if the relevant person considers that it is a necessary and proportionate means of ensuring compliance with the restriction in regulation 5 or 6(11).",12,Extension of police powers / duties,,,,,,,,,,
534,104113,UK,UK,26.03.2020,"Health Protection (Coronavirus, Restrictions) (No. 2) (England) Regulations 2020 Section 7 Enforcement of sections 4, 5, 18",1041,"(9) A relevant person exercising a power under paragraph (3), (4), (6), or (7) may give the person concerned any reasonable instructions they consider to be necessary.",13,Extension of police powers / duties,,,,,,,,,,
535,104114,UK,UK,26.03.2020,"Health Protection (Coronavirus, Restrictions) (No. 2) (England) Regulations 2020 Section 7 Enforcement of sections 4, 5, 19",1041,"(10) For the purposes of this regulation—
(a)an individual has responsibility for a child if the individual—
(i)has custody or charge of the child for the time being, or
(ii)has parental responsibility for the child;
(b)a “relevant person” means—
(i)a constable,
(ii)a police community support officer,
(iii)subject to paragraph (11), a person designated by a local authority for the purposes of this regulation, or
(iv)a person designated by the Secretary of State for the purposes of this regulation;
(c)references to a requirement include references to a restriction;
(d)a “restricted area” has the same meaning as in regulation 6.",14,,,,,,,,,,,
536,104115,UK,UK,26.03.2020,"Health Protection (Coronavirus, Restrictions) (No. 2) (England) Regulations 2020 Section 7 Enforcement of sections 4, 5, 20",1041,(11) A local authority may only designate a person for the purposes of this regulation in relation to a requirement in regulation 4,15,,,,,,,,,,,
537,10421,UK,UK,30.03.2020,Government cracks down on spread of false coronavirus information online,1042,"Specialist units across government are working at pace to combat false and misleading narratives about coronavirus, ensuring the public has the right information to protect themselves and save lives.",1,,,,,,,,Creation of certification of information by gov system,,,
